Date,diff,height,value,Close
2018-10-21,9392275426.07827,284978,4033102.65619982,38.26
2018-10-21,9392275426.07827,284979,4033123.39019734,38.26
2018-10-21,9392275426.07827,284980,4032830.68117472,38.26
2018-10-21,9392275426.07827,284981,4032439.75771425,38.26
2018-10-21,9392275426.07827,284982,4032143.90310848,38.26
2018-10-21,9392275426.07827,284983,4032156.94748297,38.26
2018-10-21,9392275426.07827,284984,4032174.37810035,38.26
2018-10-21,9392275426.07827,284985,4031780.96878706,38.26
2018-10-21,9392275426.07827,284986,4031604.23008998,38.26
2018-10-21,9392275426.07827,284987,4031309.94566044,38.26
2018-10-21,9392275426.07827,284988,4031426.65107734,38.26
2018-10-21,9392275426.07827,284989,4031234.08814576,38.26
2018-10-21,9392275426.07827,284990,4031552.1780277,38.26
2018-10-21,9392275426.07827,284991,4031369.87972959,38.26
2018-10-21,9392275426.07827,284992,4031193.03643927,38.26
2018-10-21,9392275426.07827,284993,4031009.02511034,38.26
2018-10-21,9392275426.07827,284994,4031331.36586844,38.26
2018-10-21,9392275426.07827,284995,4031145.05440492,38.26
2018-10-21,9392275426.07827,284996,4031254.83522343,38.26
2018-10-21,9392275426.07827,284997,4031072.80819376,38.26
2018-10-21,9392275426.07827,284998,4031184.24324515,38.26
2018-10-21,9392275426.07827,284999,4030787.14579557,38.26
2018-10-21,9392275426.07827,285000,4031016.43607283,38.26
2018-10-21,9392275426.07827,285001,4030839.72824963,38.26
2018-10-21,9392275426.07827,285002,4030751.64752153,38.26
2018-10-21,9392275426.07827,285003,4030763.71930124,38.26
2018-10-21,9392275426.07827,285004,4030587.12649257,38.26
2018-10-21,9392275426.07827,285005,4030505.20061168,38.26
2018-10-21,9392275426.07827,285006,4030113.9723757,38.26
2018-10-21,9392275426.07827,285007,4030029.12288984,38.26
2018-10-21,9392275426.07827,285008,4030050.12422065,38.26
2018-10-21,9392275426.07827,285009,4029560.44951575,38.26
2018-10-21,9392275426.07827,285010,4029475.56033535,38.26
2018-10-21,9392275426.07827,285011,4029490.77917373,38.26
2018-10-21,9392275426.07827,285012,4029501.49644874,38.26
2018-10-21,9392275426.07827,285013,4029217.25377344,38.26
2018-10-21,9392275426.07827,285014,4029234.73529232,38.26
2018-10-21,9392275426.07827,285015,4029042.76345707,38.26
2018-10-21,9392275426.07827,285016,4028674.61376042,38.26
2018-10-21,9392275426.07827,285017,4029092.75162721,38.26
2018-10-21,9392275426.07827,285018,4028815.96471277,38.26
2018-10-21,9392275426.07827,285019,4030357.99070402,38.26
2018-10-21,9392275426.07827,285020,4031900.29948958,38.26
2018-10-21,9392275426.07827,285021,4033455.19468347,38.26
2018-10-21,9392275426.07827,285022,4034994.26901746,38.26
2018-10-21,9392275426.07827,285023,4036535.76201252,38.26
2018-10-21,9392275426.07827,285024,4038073.21739551,38.26
2018-10-21,9392275426.07827,285025,4039306.72987401,38.26
2018-10-21,9392275426.07827,285026,4040752.81337078,38.26
2018-10-21,9392275426.07827,285027,4040972.68357447,38.26
2018-10-21,9392275426.07827,285028,4041599.29729068,38.26
2018-10-21,9392275426.07827,285029,4041928.50090077,38.26
2018-10-21,9392275426.07827,285030,4042557.607965,38.26
2018-10-21,9392275426.07827,285031,4042782.38023765,38.26
2018-10-21,9392275426.07827,285032,4042993.56968089,38.26
2018-10-21,9392275426.07827,285033,4043520.04184664,38.26
2018-10-21,9392275426.07827,285034,4043128.22285363,38.26
2018-10-21,9392275426.07827,285035,4043039.77318815,38.26
2018-10-21,9392275426.07827,285036,4042957.13840324,38.26
2018-10-21,9392275426.07827,285037,4042563.39610408,38.26
2018-10-21,9392275426.07827,285038,4042380.61787689,38.26
2018-10-21,9392275426.07827,285039,4042192.54626633,38.26
2018-10-21,9392275426.07827,285040,4041896.58703193,38.26
2018-10-21,9392275426.07827,285041,4042015.4559815,38.26
2018-10-21,9392275426.07827,285042,4041628.48548468,38.26
2018-10-21,9392275426.07827,285043,4041340.77033735,38.26
2018-10-21,9392275426.07827,285044,4041355.86028525,38.26
2018-10-21,9392275426.07827,285045,4041077.25312975,38.26
2018-10-21,9392275426.07827,285046,4042614.36582545,38.26
2018-10-21,9392275426.07827,285047,4043149.24186535,38.26
2018-10-21,9392275426.07827,285048,4043170.77518434,38.26
2018-10-21,9392275426.07827,285049,4043089.83798645,38.26
2018-10-21,9392275426.07827,285050,4043312.75798643,38.26
2018-10-21,9392275426.07827,285051,4043429.17510264,38.26
2018-10-21,9392275426.07827,285052,4043856.72855673,38.26
2018-10-21,9392275426.07827,285053,4043671.84273135,38.26
2018-10-21,9392275426.07827,285054,4044297.15036754,38.26
2018-10-21,9392275426.07827,285055,4044524.08098364,38.26
2018-10-21,9392275426.07827,285056,4044438.33349872,38.26
2018-10-21,9392275426.07827,285057,4044149.09841971,38.26
2018-10-21,9392275426.07827,285058,4043964.38996814,38.26
2018-10-21,9392275426.07827,285059,4043981.53864637,38.26
2018-10-21,9392275426.07827,285060,4043895.58191274,38.26
2018-10-21,9392275426.07827,285061,4043910.79109752,38.26
2018-10-21,9392275426.07827,285062,4043822.24176293,38.26
2018-10-21,9392275426.07827,285063,4043931.68231943,38.26
2018-10-21,9392275426.07827,285064,4043761.2111303,38.26
2018-10-21,9392275426.07827,285065,4043277.03257765,38.26
2018-10-21,9392275426.07827,285066,4042881.66243613,38.26
2018-10-21,9392275426.07827,285067,4043199.24892054,38.26
2018-10-21,9392275426.07827,285068,4043322.64121227,38.26
2018-10-21,9392275426.07827,285069,4043237.78635537,38.26
2018-10-21,9392275426.07827,285070,4043149.99088303,38.26
2018-10-21,9392275426.07827,285071,4044483.89845625,38.26
2018-10-21,9392275426.07827,285072,4045207.94096154,38.26
2018-10-21,9392275426.07827,285073,4045943.96943396,38.26
2018-10-21,9392275426.07827,285074,4046058.79398637,38.26
2018-10-21,9392275426.07827,285075,4045668.88364883,38.26
2018-10-21,9392275426.07827,285076,4045988.06123558,38.26
2018-10-21,9392275426.07827,285077,4046310.78904626,38.26
2018-10-21,9392275426.07827,285078,4046334.26273103,38.26
2018-10-21,9392275426.07827,285079,4046344.01940109,38.26
2018-10-21,9392275426.07827,285080,4046465.78430371,38.26
2018-10-21,9392275426.07827,285081,4046074.44001633,38.26
2018-10-21,9392275426.07827,285082,4046191.00988746,38.26
2018-10-21,9392275426.07827,285083,4046212.92151389,38.26
2018-10-21,9392275426.07827,285084,4045934.9008109,38.26
2018-10-21,9392275426.07827,285085,4046062.1698068,38.26
2018-10-21,9392275426.07827,285086,4045876.4830843,38.26
2018-10-21,9392275426.07827,285087,4045903.5657767,38.26
2018-10-21,9392275426.07827,285088,4045409.64557134,38.26
2018-10-21,9392275426.07827,285089,4045027.61848762,38.26
2018-10-21,9392275426.07827,285090,4045672.35743852,38.26
2018-10-21,9392275426.07827,285091,4045396.0146094,38.26
2018-10-21,9392275426.07827,285092,4045113.3370637,38.26
2018-10-21,9392275426.07827,285093,4045244.58360893,38.26
2018-10-21,9392275426.07827,285094,4045060.23460773,38.26
2018-10-21,9392275426.07827,285095,4044772.14147574,38.26
2018-10-21,9392275426.07827,285096,4044483.35763356,38.26
2018-10-21,9392275426.07827,285097,4044400.64717438,38.26
2018-10-21,9392275426.07827,285098,4044006.13539032,38.26
2018-10-21,9392275426.07827,285099,4043514.93069276,38.26
2018-10-21,9392275426.07827,285100,4043739.16179589,38.26
2018-10-21,9392275426.07827,285101,4043452.44275384,38.26
2018-10-21,9392275426.07827,285102,4043371.4458321,38.26
2018-10-21,9392275426.07827,285103,4042895.16344718,38.26
2018-10-21,9392275426.07827,285104,4042809.57229254,38.26
2018-10-21,9392275426.07827,285105,4042535.71626858,38.26
2018-10-21,9392275426.07827,285106,4042455.62897231,38.26
2018-10-21,9392275426.07827,285107,4042286.4634739,38.26
2018-10-21,9392275426.07827,285108,4041993.32318715,38.26
2018-10-21,9392275426.07827,285109,4041807.05268418,38.26
2018-10-21,9392275426.07827,285110,4041626.44286845,38.26
2018-10-21,9392275426.07827,285111,4041745.57329139,38.26
2018-10-21,9392275426.07827,285112,4041468.14070468,38.26
2018-10-21,9392275426.07827,285113,4041285.74603611,38.26
2018-10-21,9392275426.07827,285114,4040997.79603528,38.26
2018-10-21,9392275426.07827,285115,4040815.87157229,38.26
2018-10-21,9392275426.07827,285116,4040744.46781201,38.26
2018-10-21,9392275426.07827,285117,4040556.77827676,38.26
2018-10-21,9392275426.07827,285118,4040595.86099914,38.26
2018-10-21,9392275426.07827,285119,4040316.15322208,38.26
2018-10-21,9976587872.29016,285120,4040541.30576593,38.26
2018-10-21,9976587872.29016,285121,4040354.53101888,38.26
2018-10-21,9976587872.29016,285122,4040277.82803611,38.26
2018-10-21,9976587872.29016,285123,4040302.78538401,38.26
2018-10-21,9976587872.29016,285124,4040630.56696908,38.26
2018-10-21,9976587872.29016,285125,4040544.93920168,38.26
2018-10-21,9976587872.29016,285126,4040671.44826542,38.26
2018-10-21,9976587872.29016,285127,4040188.08836713,38.26
2018-10-21,9976587872.29016,285128,4040011.88864148,38.26
2018-10-21,9976587872.29016,285129,4039927.63635737,38.26
2018-10-21,9976587872.29016,285130,4039539.10354346,38.26
2018-10-21,9976587872.29016,285131,4039351.12402438,38.26
2018-10-21,9976587872.29016,285132,4039067.32932184,38.26
2018-10-21,9976587872.29016,285133,4038778.07561142,38.26
2018-10-21,9976587872.29016,285134,4038690.65067513,38.26
2018-10-21,9976587872.29016,285135,4038306.44669738,38.26
2018-10-21,9976587872.29016,285136,4038325.96142822,38.26
2018-10-21,9976587872.29016,285137,4038248.85880331,38.26
2018-10-21,9976587872.29016,285138,4038487.89554888,38.26
2018-10-21,9976587872.29016,285139,4040044.27081802,38.26
2018-10-21,9976587872.29016,285140,4040889.73828227,38.26
2018-10-21,9976587872.29016,285141,4040708.48319945,38.26
2018-10-21,9976587872.29016,285142,4040521.57235087,38.26
2018-10-21,9976587872.29016,285143,4040431.31900855,38.26
2018-10-21,9976587872.29016,285144,4040458.57312631,38.26
2018-10-21,9976587872.29016,285145,4040168.15885482,38.26
2018-10-21,9976587872.29016,285146,4040095.1612854,38.26
2018-10-21,9976587872.29016,285147,4040122.66387843,38.26
2018-10-21,9976587872.29016,285148,4039938.41961855,38.26
2018-10-21,9976587872.29016,285149,4039756.95123171,38.26
2018-10-21,9976587872.29016,285150,4039773.8396109,38.26
2018-10-21,9976587872.29016,285151,4039386.13204999,38.26
2018-10-21,9976587872.29016,285152,4039610.84010535,38.26
2018-10-21,9976587872.29016,285153,4039116.80155716,38.26
2018-10-21,9976587872.29016,285154,4039767.70623759,38.26
2018-10-21,9976587872.29016,285155,4039687.17980374,38.26
2018-10-21,9976587872.29016,285156,4039298.92574539,38.26
2018-10-21,9976587872.29016,285157,4039013.25610168,38.26
2018-10-21,9976587872.29016,285158,4039038.78783549,38.26
2018-10-21,9976587872.29016,285159,4039058.1088856,38.26
2018-10-21,9976587872.29016,285160,4038683.74348825,38.26
2018-10-21,9976587872.29016,285161,4038501.84451757,38.26
2018-10-21,9976587872.29016,285162,4038223.65606161,38.26
2018-10-21,9976587872.29016,285163,4037725.2547641,38.26
2018-10-21,9976587872.29016,285164,4037851.37469505,38.26
2018-10-21,9976587872.29016,285165,4037360.30412397,38.26
2018-10-21,9976587872.29016,285166,4037386.18966351,38.26
2018-10-21,9976587872.29016,285167,4037199.61135138,38.26
2018-10-21,9976587872.29016,285168,4037223.52586321,38.26
2018-10-21,9976587872.29016,285169,4037137.61945225,38.26
2018-10-21,9976587872.29016,285170,4037161.59529883,38.26
2018-10-21,9976587872.29016,285171,4036890.13557205,38.26
2018-10-21,9976587872.29016,285172,4036400.59521826,38.26
2018-10-21,9976587872.29016,285173,4036420.12484558,38.26
2018-10-21,9976587872.29016,285174,4036338.63241545,38.26
2018-10-21,9976587872.29016,285175,4036053.3400551,38.26
2018-10-21,9976587872.29016,285176,4035778.1737651,38.26
2018-10-21,9976587872.29016,285177,4035693.61945896,38.26
2018-10-21,9976587872.29016,285178,4035719.0814892,38.26
2018-10-21,9976587872.29016,285179,4035849.7459404,38.26
2018-10-21,9976587872.29016,285180,4035666.65551139,38.26
2018-10-21,9976587872.29016,285181,4035590.91468198,38.26
2018-10-21,9976587872.29016,285182,4035202.24635232,38.26
2018-10-21,9976587872.29016,285183,4035636.18687283,38.26
2018-10-21,9976587872.29016,285184,4035556.56208194,38.26
2018-10-21,9976587872.29016,285185,4035279.00952605,38.26
2018-10-21,9976587872.29016,285186,4034793.1642055,38.26
2018-10-21,9976587872.29016,285187,4034811.13846152,38.26
2018-10-21,9976587872.29016,285188,4034426.21843683,38.26
2018-10-21,9976587872.29016,285189,4034764.1510994,38.26
2018-10-21,9976587872.29016,285190,4034483.98089234,38.26
2018-10-21,9976587872.29016,285191,4034307.52259428,38.26
2018-10-21,9976587872.29016,285192,4034838.92586653,38.26
2018-10-21,9976587872.29016,285193,4034566.91471458,38.26
2018-10-21,9976587872.29016,285194,4034193.39140318,38.26
2018-10-21,9976587872.29016,285195,4034628.87508176,38.26
2018-10-21,9976587872.29016,285196,4034653.08136687,38.26
2018-10-21,9976587872.29016,285197,4034370.5678314,38.26
2018-10-21,9976587872.29016,285198,4035223.47741711,38.26
2018-10-21,9976587872.29016,285199,4034839.55102848,38.26
2018-10-21,9976587872.29016,285200,4034857.92861237,38.26
2018-10-21,9976587872.29016,285201,4034781.35981434,38.26
2018-10-21,9976587872.29016,285202,4034505.68729909,38.26
2018-10-21,9976587872.29016,285203,4034323.82727589,38.26
2018-10-21,9976587872.29016,285204,4034242.04049136,38.26
2018-10-21,9976587872.29016,285205,4033951.07931455,38.26
2018-10-21,9976587872.29016,285206,4034071.46040991,38.26
2018-10-21,9976587872.29016,285207,4033780.0317782,38.26
2018-10-21,9976587872.29016,285208,4033490.38563832,38.26
2018-10-21,9976587872.29016,285209,4033314.03689697,38.26
2018-10-21,9976587872.29016,285210,4033235.8380838,38.26
2018-10-21,9976587872.29016,285211,4033455.88634094,38.26
2018-10-21,9976587872.29016,285212,4033269.89077574,38.26
2018-10-21,9976587872.29016,285213,4032881.57969873,38.26
2018-10-21,9976587872.29016,285214,4033113.39790742,38.26
2018-10-21,9976587872.29016,285215,4032930.34220605,38.26
2018-10-21,9976587872.29016,285216,4032643.68066898,38.26
2018-10-21,9976587872.29016,285217,4032564.59885723,38.26
2018-10-21,9976587872.29016,285218,4033093.61808153,38.26
2018-10-21,9976587872.29016,285219,4033116.48082264,38.26
2018-10-21,9976587872.29016,285220,4032728.06258877,38.26
2018-10-21,9976587872.29016,285221,4033062.86511433,38.26
2018-10-21,9976587872.29016,285222,4033182.56497817,38.26
2018-10-21,9976587872.29016,285223,4032801.18708033,38.26
2018-10-21,9976587872.29016,285224,4032407.94159472,38.26
2018-10-21,9976587872.29016,285225,4032319.23356686,38.26
2018-10-21,9976587872.29016,285226,4032336.44891829,38.26
2018-10-21,9976587872.29016,285227,4032042.36032671,38.26
2018-10-21,9976587872.29016,285228,4031649.35667624,38.26
2018-10-21,9976587872.29016,285229,4031766.15019423,38.26
2018-10-21,9976587872.29016,285230,4032093.98986405,38.26
2018-10-21,9976587872.29016,285231,4031805.33386129,38.26
2018-10-21,9976587872.29016,285232,4031622.54996786,38.26
2018-10-21,9976587872.29016,285233,4031436.44446125,38.26
2018-10-21,9976587872.29016,285234,4031044.08765153,38.26
2018-10-21,9976587872.29016,285235,4032605.9324757,38.26
2018-10-21,9976587872.29016,285236,4034166.16314123,38.26
2018-10-21,9976587872.29016,285237,4034900.34028425,38.26
2018-10-21,9976587872.29016,285238,4034611.20564661,38.26
2018-10-21,9976587872.29016,285239,4034222.22975996,38.26
2018-10-21,9976587872.29016,285240,4033825.73090519,38.26
2018-10-21,9976587872.29016,285241,4033841.68771808,38.26
2018-10-21,9976587872.29016,285242,4033449.4613326,38.26
2018-10-21,9976587872.29016,285243,4033580.45364999,38.26
2018-10-21,9976587872.29016,285244,4033702.99610478,38.26
2018-10-21,9976587872.29016,285245,4033522.9095081,38.26
2018-10-21,9976587872.29016,285246,4033546.37329738,38.26
2018-10-21,9976587872.29016,285247,4033663.47282967,38.26
2018-10-21,9976587872.29016,285248,4033582.10330311,38.26
2018-10-21,9976587872.29016,285249,4033304.74661125,38.26
2018-10-21,9976587872.29016,285250,4033324.27662945,38.26
2018-10-21,9976587872.29016,285251,4033143.46073898,38.26
2018-10-21,9976587872.29016,285252,4032755.91157847,38.26
2018-10-21,9976587872.29016,285253,4033079.1420779,38.26
2018-10-22,9976587872.29016,285254,4032892.18574922,38.58
2018-10-22,9976587872.29016,285255,4032904.32012706,38.58
2018-10-22,9976587872.29016,285256,4032618.46594417,38.58
2018-10-22,9976587872.29016,285257,4032336.61083486,38.58
2018-10-22,9976587872.29016,285258,4032249.45530519,38.58
2018-10-22,9976587872.29016,285259,4032066.79703176,38.58
2018-10-22,9976587872.29016,285260,4031982.94818294,38.58
2018-10-22,9976587872.29016,285261,4031699.09214014,38.58
2018-10-22,9976587872.29016,285262,4031617.27778323,38.58
2018-10-22,9976587872.29016,285263,4031431.48981011,38.58
2018-10-22,9775106604.35131,285264,4031973.80180666,38.58
2018-10-22,9775106604.35131,285265,4031796.77522427,38.58
2018-10-22,9775106604.35131,285266,4031506.64174977,38.58
2018-10-22,9775106604.35131,285267,4031631.77996841,38.58
2018-10-22,9775106604.35131,285268,4031448.57673281,38.58
2018-10-22,9775106604.35131,285269,4031473.6287458,38.58
2018-10-22,9775106604.35131,285270,4030983.5371858,38.58
2018-10-22,9775106604.35131,285271,4030697.0495586,38.58
2018-10-22,9775106604.35131,285272,4030816.14135485,38.58
2018-10-22,9775106604.35131,285273,4030421.94343516,38.58
2018-10-22,9775106604.35131,285274,4030243.30873746,38.58
2018-10-22,9775106604.35131,285275,4029866.16105167,38.58
2018-10-22,9775106604.35131,285276,4029789.42570693,38.58
2018-10-22,9775106604.35131,285277,4029398.82382859,38.58
2018-10-22,9775106604.35131,285278,4029121.51680416,38.58
2018-10-22,9775106604.35131,285279,4029035.23696883,38.58
2018-10-22,9775106604.35131,285280,4028645.93439317,38.58
2018-10-22,9775106604.35131,285281,4028366.06394258,38.58
2018-10-22,9775106604.35131,285282,4028085.14842136,38.58
2018-10-22,9775106604.35131,285283,4027896.58206764,38.58
2018-10-22,9775106604.35131,285284,4027822.41782322,38.58
2018-10-22,9775106604.35131,285285,4027942.6266542,38.58
2018-10-22,9775106604.35131,285286,4027764.41677421,38.58
2018-10-22,9775106604.35131,285287,4027477.50967475,38.58
2018-10-22,9775106604.35131,285288,4027402.42164678,38.58
2018-10-22,9775106604.35131,285289,4027432.03464366,38.58
2018-10-22,9775106604.35131,285290,4027045.28859166,38.58
2018-10-22,9775106604.35131,285291,4026751.98421142,38.58
2018-10-22,9775106604.35131,285292,4026568.00068792,38.58
2018-10-22,9775106604.35131,285293,4026380.70986666,38.58
2018-10-22,9775106604.35131,285294,4026209.58835062,38.58
2018-10-22,9775106604.35131,285295,4025713.9400882,38.58
2018-10-22,9775106604.35131,285296,4025942.86698862,38.58
2018-10-22,9775106604.35131,285297,4025963.83819803,38.58
2018-10-22,9775106604.35131,285298,4025774.28672731,38.58
2018-10-22,9775106604.35131,285299,4025487.70932159,38.58
2018-10-22,9775106604.35131,285300,4025309.99370607,38.58
2018-10-22,9775106604.35131,285301,4025128.28054345,38.58
2018-10-22,9775106604.35131,285302,4024939.36917009,38.58
2018-10-22,9775106604.35131,285303,4024868.91442347,38.58
2018-10-22,9775106604.35131,285304,4024583.29042425,38.58
2018-10-22,9775106604.35131,285305,4024608.71913921,38.58
2018-10-22,9775106604.35131,285306,4024212.38174613,38.58
2018-10-22,9775106604.35131,285307,4024030.40752095,38.58
2018-10-22,9775106604.35131,285308,4023740.64084386,38.58
2018-10-22,9775106604.35131,285309,4023566.64413994,38.58
2018-10-22,9775106604.35131,285310,4023385.61241648,38.58
2018-10-22,9775106604.35131,285311,4023201.99740721,38.58
2018-10-22,9775106604.35131,285312,4022910.31329567,38.58
2018-10-22,9775106604.35131,285313,4022931.05450526,38.58
2018-10-22,9775106604.35131,285314,4022742.31075102,38.58
2018-10-22,9775106604.35131,285315,4024310.59178171,38.58
2018-10-22,9775106604.35131,285316,4024122.83745723,38.58
2018-10-22,9775106604.35131,285317,4023743.45849997,38.58
2018-10-22,9775106604.35131,285318,4023761.40877625,38.58
2018-10-22,9775106604.35131,285319,4023681.74370014,38.58
2018-10-22,9775106604.35131,285320,4023396.05731063,38.58
2018-10-22,9775106604.35131,285321,4023010.38805139,38.58
2018-10-22,9775106604.35131,285322,4022926.68698826,38.58
2018-10-22,9775106604.35131,285323,4022640.2422319,38.58
2018-10-22,9775106604.35131,285324,4022558.56587826,38.58
2018-10-22,9775106604.35131,285325,4022994.47343849,38.58
2018-10-22,9775106604.35131,285326,4023120.12924428,38.58
2018-10-22,9775106604.35131,285327,4022934.42460303,38.58
2018-10-22,9775106604.35131,285328,4022852.63621735,38.58
2018-10-22,9775106604.35131,285329,4023285.74611595,38.58
2018-10-22,9775106604.35131,285330,4023003.35185246,38.58
2018-10-22,9775106604.35131,285331,4022719.1725958,38.58
2018-10-22,9775106604.35131,285332,4022842.24068533,38.58
2018-10-22,9775106604.35131,285333,4022457.87408477,38.58
2018-10-22,9775106604.35131,285334,4022376.56229469,38.58
2018-10-22,9775106604.35131,285335,4022404.72848584,38.58
2018-10-22,9775106604.35131,285336,4022225.16592389,38.58
2018-10-22,9775106604.35131,285337,4022246.38204426,38.58
2018-10-22,9775106604.35131,285338,4021959.01573895,38.58
2018-10-22,9775106604.35131,285339,4021775.38813162,38.58
2018-10-22,9775106604.35131,285340,4022100.58309838,38.58
2018-10-22,9775106604.35131,285341,4022119.8489308,38.58
2018-10-22,9775106604.35131,285342,4022146.65417951,38.58
2018-10-22,9775106604.35131,285343,4022273.47331873,38.58
2018-10-22,9775106604.35131,285344,4021979.4023414,38.58
2018-10-22,9775106604.35131,285345,4021705.89873935,38.58
2018-10-22,9775106604.35131,285346,4021734.05563326,38.58
2018-10-22,9775106604.35131,285347,4021550.90738528,38.58
2018-10-22,9775106604.35131,285348,4021679.06624615,38.58
2018-10-22,9775106604.35131,285349,4021401.43846971,38.58
2018-10-22,9775106604.35131,285350,4021935.99356452,38.58
2018-10-22,9775106604.35131,285351,4021758.33888904,38.58
2018-10-22,9775106604.35131,285352,4023104.97716778,38.58
2018-10-22,9775106604.35131,285353,4022917.99570888,38.58
2018-10-22,9775106604.35131,285354,4023562.28760846,38.58
2018-10-22,9775106604.35131,285355,4023597.77385055,38.58
2018-10-22,9775106604.35131,285356,4023717.74856626,38.58
2018-10-22,9775106604.35131,285357,4023236.64620361,38.58
2018-10-22,9775106604.35131,285358,4023056.9982916,38.58
2018-10-22,9775106604.35131,285359,4022669.99965573,38.58
2018-10-22,9775106604.35131,285360,4022810.19400528,38.58
2018-10-22,9775106604.35131,285361,4022741.33616746,38.58
2018-10-22,9775106604.35131,285362,4022760.07146152,38.58
2018-10-22,9775106604.35131,285363,4022681.48366809,38.58
2018-10-22,9775106604.35131,285364,4022488.3269127,38.58
2018-10-22,9775106604.35131,285365,4022304.57634126,38.58
2018-10-22,9775106604.35131,285366,4022521.52197035,38.58
2018-10-22,9775106604.35131,285367,4022639.16724974,38.58
2018-10-22,9775106604.35131,285368,4022761.07987276,38.58
2018-10-22,9775106604.35131,285369,4023291.14281179,38.58
2018-10-22,9775106604.35131,285370,4023099.97098484,38.58
2018-10-22,9775106604.35131,285371,4022815.778802,38.58
2018-10-22,9775106604.35131,285372,4023047.84995203,38.58
2018-10-22,9775106604.35131,285373,4023080.96154529,38.58
2018-10-22,9775106604.35131,285374,4022900.14873694,38.58
2018-10-22,9775106604.35131,285375,4022822.12819334,38.58
2018-10-22,9775106604.35131,285376,4023053.35718157,38.58
2018-10-22,9775106604.35131,285377,4023276.88347981,38.58
2018-10-22,9775106604.35131,285378,4023087.87925482,38.58
2018-10-22,9775106604.35131,285379,4022700.5343119,38.58
2018-10-22,9775106604.35131,285380,4022632.66618256,38.58
2018-10-22,9775106604.35131,285381,4023059.61951815,38.58
2018-10-22,9775106604.35131,285382,4022569.19136815,38.58
2018-10-22,9775106604.35131,285383,4022691.88261267,38.58
2018-10-22,9775106604.35131,285384,4022509.54245138,38.58
2018-10-22,9775106604.35131,285385,4022320.92991174,38.58
2018-10-22,9775106604.35131,285386,4022150.17178027,38.58
2018-10-22,9775106604.35131,285387,4021987.8577197,38.58
2018-10-22,9775106604.35131,285388,4021591.86710551,38.58
2018-10-22,9775106604.35131,285389,4023148.36400803,38.58
2018-10-22,9775106604.35131,285390,4024698.69616305,38.58
2018-10-22,9775106604.35131,285391,4025224.28421266,38.58
2018-10-22,9775106604.35131,285392,4024931.355927,38.58
2018-10-22,9775106604.35131,285393,4024749.24903047,38.58
2018-10-22,9775106604.35131,285394,4025278.97042421,38.58
2018-10-22,9775106604.35131,285395,4025091.64643497,38.58
2018-10-22,9775106604.35131,285396,4024812.69910827,38.58
2018-10-22,9775106604.35131,285397,4024533.28734666,38.58
2018-10-22,9775106604.35131,285398,4024361.28121666,38.58
2018-10-22,9775106604.35131,285399,4023967.16547221,38.58
2018-10-22,9775106604.35131,285400,4023689.18741146,38.58
2018-10-22,9775106604.35131,285401,4024936.14871221,38.58
2018-10-22,9775106604.35131,285402,4024651.18521945,38.58
2018-10-22,9775106604.35131,285403,4024264.74320049,38.58
2018-10-22,9775106604.35131,285404,4023973.21580729,38.58
2018-10-22,9775106604.35131,285405,4023886.45913972,38.58
2018-10-22,9775106604.35131,285406,4023395.36657302,38.58
2018-10-22,9775106604.35131,285407,4023206.55539802,38.58
2018-10-22,9634885400.83396,285408,4023119.39911492,38.58
2018-10-22,9634885400.83396,285409,4022625.78876004,38.58
2018-10-22,9634885400.83396,285410,4022747.16600627,38.58
2018-10-22,9634885400.83396,285411,4022670.17727745,38.58
2018-10-22,9634885400.83396,285412,4022385.56306095,38.58
2018-10-22,9634885400.83396,285413,4022516.16145058,38.58
2018-10-22,9634885400.83396,285414,4022425.79265512,38.58
2018-10-22,9634885400.83396,285415,4022344.03833824,38.58
2018-10-22,9634885400.83396,285416,4021956.88988927,38.58
2018-10-22,9634885400.83396,285417,4021772.17573786,38.58
2018-10-22,9634885400.83396,285418,4021496.98207787,38.58
2018-10-22,9634885400.83396,285419,4021621.6973394,38.58
2018-10-22,9634885400.83396,285420,4021230.69330222,38.58
2018-10-22,9634885400.83396,285421,4020833.02254743,38.58
2018-10-22,9634885400.83396,285422,4021066.16072816,38.58
2018-10-22,9634885400.83396,285423,4020676.60995114,38.58
2018-10-22,9634885400.83396,285424,4020493.10379617,38.58
2018-10-22,9634885400.83396,285425,4020306.45489392,38.58
2018-10-22,9634885400.83396,285426,4020125.27476066,38.58
2018-10-22,9634885400.83396,285427,4019633.26169848,38.58
2018-10-22,9634885400.83396,285428,4019750.87814237,38.58
2018-10-22,9634885400.83396,285429,4019880.53418403,38.58
2018-10-22,9634885400.83396,285430,4019897.799775,38.58
2018-10-22,9634885400.83396,285431,4020537.96584039,38.58
2018-10-22,9634885400.83396,285432,4020140.82846102,38.58
2018-10-22,9634885400.83396,285433,4019752.23885114,38.58
2018-10-22,9634885400.83396,285434,4020796.97826943,38.58
2018-10-22,9634885400.83396,285435,4020723.9087136,38.58
2018-10-22,9634885400.83396,285436,4020546.69229262,38.58
2018-10-22,9634885400.83396,285437,4020377.08799615,38.58
2018-10-22,9634885400.83396,285438,4020091.26078226,38.58
2018-10-22,9634885400.83396,285439,4020125.0835431,38.58
2018-10-22,9634885400.83396,285440,4020653.95265284,38.58
2018-10-22,9634885400.83396,285441,4020360.45522398,38.58
2018-10-22,9634885400.83396,285442,4020383.19650039,38.58
2018-10-22,9634885400.83396,285443,4020312.56883094,38.58
